product_id;product_category_id;title;description;measure;measure_rate;price_without_vat;price_with_vat;barcode;package_barcode;package_quantity;weight;volume;product_page_url;main_img_url;content;status;package_width;package_height;package_depth;
50648;35385;'Предохранитель PC31UD69V315D1A-(K300021C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 315 А.';шт;1.00;117740.00;141288.00;3605340322453;;3;0.4143;0.00054000;https://keaz.ru/catalog/product/50648;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
50656;35385;'Предохранитель NH000GG50V35-(C211947H)-KEAZ-FERRAZ';'Предохранитель с номинальным током 35 А.';шт;1.00;3393.00;4071.60;;4086500083084;9;0.1238;0.00010400;https://keaz.ru/catalog/product/50656;https://files.keaz.ru/f/3411/nh.png;;Z;80;60;195
50657;35385;'Предохранитель NH000GG50V100-(B219122H)-KEAZ-FERRAZ';'Предохранитель с номинальным током 100 А.';шт;1.00;3262.00;3914.40;;4086500083138;9;0.0900;0.00010400;https://keaz.ru/catalog/product/50657;https://files.keaz.ru/f/3411/nh.png;;Z;80;60;195
50658;35385;'Предохранитель NH00GG50V125-(R201863C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 125 А.';шт;1.00;5036.00;6043.20;8430399001159;;3;0.2000;0.00043200;https://keaz.ru/catalog/product/50658;https://files.keaz.ru/f/3411/nh.png;;Z;0;0;0
50659;35385;'Предохранитель DN000GB69V80V-(G330102C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 80 А.';шт;1.00;33695.00;40434.00;3605340361773;;3;0.1253;0.00030000;https://keaz.ru/catalog/product/50659;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
50660;35385;'Рукоятка съема NHHANDLE-(P215592A)-KEAZ-FERRAZ';'Предохранитель с номинальным током 80 А.';шт;1.00;12165.00;14598.00;4086500033089;;5;0.2840;0.00099000;https://keaz.ru/catalog/product/50660;https://files.keaz.ru/f/10359/110459-rukoyatka-sema-ppnpn2-f-uhl3-keaz.png;;Z;150;165;200
50661;35385;'Предохранитель MI5SF25V0,1-(A090505P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 0.1 А.';шт;1.00;1134.00;1360.80;3605340090697;;50;0.0014;0.00000010;https://keaz.ru/catalog/product/50661;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
50663;35385;'Предохранитель MI5SF25V0,16-(C090507P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 0.16 А.';шт;1.00;585.00;702.00;3605340090758;;50;0.0014;0.00000010;https://keaz.ru/catalog/product/50663;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
50665;35385;'Предохранитель MI5SF25V0,25-(E090509P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 0.25 А.';шт;1.00;585.00;702.00;3605340090826;;50;0.0014;0.00000010;https://keaz.ru/catalog/product/50665;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
50667;35385;'Предохранитель MI5SF25V0,5-(H090512P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 0.5 А.';шт;1.00;520.00;624.00;3605340090932;;50;0.0014;0.00000010;https://keaz.ru/catalog/product/50667;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
50668;35385;'Предохранитель MI5SF25V0,63-(J090513P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 0.63 А.';шт;1.00;640.00;768.00;3605340090963;;50;0.0014;0.00000010;https://keaz.ru/catalog/product/50668;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
50670;35385;'Предохранитель MI5SF25V2-(P090518P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 2 А.';шт;1.00;540.00;648.00;3605340091113;;50;0.0012;0.00000010;https://keaz.ru/catalog/product/50670;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
50671;35385;'Предохранитель MI5SF25V2,5-(Q090519P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 2.5 А.';шт;1.00;585.00;702.00;3605340091144;;50;0.0011;0.00000010;https://keaz.ru/catalog/product/50671;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
50672;35385;'Предохранитель MI5SF25V3,15-(R090520P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 3.15 А.';шт;1.00;540.00;648.00;3605340091175;;50;0.0013;0.00000010;https://keaz.ru/catalog/product/50672;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
50673;35385;'Предохранитель MI5SF25V4-(S090521P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 4 А.';шт;1.00;585.00;702.00;3605340091205;;50;0.0013;0.00000010;https://keaz.ru/catalog/product/50673;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
50674;35385;'Предохранитель MI5SF25V5-(T090522P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 5 А.';шт;1.00;540.00;648.00;3605340091236;;50;0.0013;0.00000010;https://keaz.ru/catalog/product/50674;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
50693;35385;'Предохранитель DN17UB69V100P-(M221018C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 100 А.';шт;1.00;100239.00;120286.80;;3605340249613;3;0.0500;0.00007438;https://keaz.ru/catalog/product/50693;https://files.keaz.ru/f/8280/ferraz.png;;Z;105;25;85
50701;35385;'Предохранитель PC30UD69V200TF-(X300055C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 200 А.';шт;1.00;80093.00;96111.60;3605340322798;;3;0.2500;0.00067000;https://keaz.ru/catalog/product/50701;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
50702;35385;'Держатель SIDN801250A-(F098560A)-KEAZ-FERRAZ';'Предохранитель с номинальным током 1250 А.';шт;1.00;149591.00;179509.20;3605340154924;3605340154924;1;1.0640;0.00005950;https://keaz.ru/catalog/product/50702;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
51377;35385;'Предохранитель FD20GC100V40T-(S086795C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 40 А.';шт;1.00;55526.00;66631.20;3605340075939;;10;0.0970;0.00006000;https://keaz.ru/catalog/product/51377;https://files.keaz.ru/f/9888/fr.png;;Z;0;0;0
52272;35385;'Предохранитель NH000GG40V50-(K223684H)-KEAZ-FERRAZ';'Предохранитель с номинальным током 50 А.';шт;1.00;5710.00;6852.00;;4086500085354;9;0.1333;0.00019007;https://keaz.ru/catalog/product/52272;https://files.keaz.ru/f/3411/nh.png;;Z;115;85;175
